state,county_name,party,candidatevotes,totalvotes,win_percentage
MONTANA,FALLON,REPUBLICAN,1375,1575,0.873015873015873
MONTANA,FERGUS,REPUBLICAN,4869,6507,0.7482710926694329
MONTANA,FLATHEAD,REPUBLICAN,38321,59936,0.639365323011212
MONTANA,GALLATIN,DEMOCRAT,37044,70979,0.5219008439115794
MONTANA,GARFIELD,REPUBLICAN,764,813,0.939729397293973
MONTANA,GLACIER,DEMOCRAT,3610,5617,0.6426918283781378
MONTANA,GOLDEN VALLEY,REPUBLICAN,414,503,0.8230616302186878
MONTANA,GRANITE,REPUBLICAN,1419,2102,0.6750713606089439
MONTANA,HILL,REPUBLICAN,3957,7182,0.5509607351712615
MONTANA,JEFFERSON,REPUBLICAN,5345,8151,0.6557477610109189
MONTANA,JUDITH BASIN,REPUBLICAN,1040,1344,0.7738095238095238
MONTANA,LAKE,REPUBLICAN,9322,16626,0.5606880789125466
MONTANA,LEWIS AND CLARK,REPUBLICAN,21409,42265,0.5065420560747663
MONTANA,LIBERTY,REPUBLICAN,821,1083,0.7580794090489381
MONTANA,LINCOLN,REPUBLICAN,8672,11747,0.7382310377117562
MONTANA,MCCONE,REPUBLICAN,956,1128,0.8475177304964538
MONTANA,MADISON,REPUBLICAN,4191,6087,0.6885165105963529
MONTANA,MEAGHER,REPUBLICAN,833,1110,0.7504504504504504
MONTANA,MINERAL,REPUBLICAN,1828,2563,0.7132266874756145
MONTANA,MISSOULA,DEMOCRAT,43357,71495,0.6064340163647808
MONTANA,MUSSELSHELL,REPUBLICAN,2423,2881,0.8410274210343631
MONTANA,PARK,REPUBLICAN,6025,11566,0.520923396161162
MONTANA,PETROLEUM,REPUBLICAN,298,348,0.8563218390804598
MONTANA,PHILLIPS,REPUBLICAN,1936,2382,0.8127623845507976
MONTANA,PONDERA,REPUBLICAN,2031,2995,0.6781302170283806
MONTANA,POWDER RIVER,REPUBLICAN,970,1136,0.8538732394366197
MONTANA,POWELL,REPUBLICAN,2355,3179,0.7407989933941491
MONTANA,PRAIRIE,REPUBLICAN,603,744,0.8104838709677419
MONTANA,RAVALLI,REPUBLICAN,19114,28507,0.6705019819693409
MONTANA,RICHLAND,REPUBLICAN,4800,5798,0.8278716798896171
MONTANA,ROOSEVELT,REPUBLICAN,1996,4017,0.49688822504356484
MONTANA,ROSEBUD,REPUBLICAN,2486,3773,0.6588921282798834
MONTANA,SANDERS,REPUBLICAN,5660,7622,0.7425872474416164
MONTANA,SHERIDAN,REPUBLICAN,1403,2030,0.6911330049261084
MONTANA,SILVER BOW,DEMOCRAT,10392,18658,0.5569728802658377
MONTANA,STILLWATER,REPUBLICAN,4462,5724,0.7795248078266946
MONTANA,SWEET GRASS,REPUBLICAN,1840,2446,0.7522485690923958
MONTANA,TETON,REPUBLICAN,2608,3679,0.7088882848600163
MONTANA,TOOLE,REPUBLICAN,1596,2119,0.7531854648419065
MONTANA,TREASURE,REPUBLICAN,373,460,0.8108695652173913
MONTANA,VALLEY,REPUBLICAN,3135,4261,0.7357427833841821
MONTANA,WHEATLAND,REPUBLICAN,823,1068,0.7705992509363296
MONTANA,WIBAUX,REPUBLICAN,516,598,0.862876254180602
MONTANA,YELLOWSTONE,REPUBLICAN,50772,83821,0.6057193304780425
NEBRASKA,ADAMS,REPUBLICAN,10085,14602,0.6906588138611149
NEBRASKA,ANTELOPE,REPUBLICAN,3093,3583,0.8632430923806865
NEBRASKA,ARTHUR,REPUBLICAN,260,284,0.9154929577464789
NEBRASKA,BANNER,REPUBLICAN,362,410,0.8829268292682927
NEBRASKA,BLAINE,REPUBLICAN,280,317,0.8832807570977917
NEBRASKA,BOONE,REPUBLICAN,2653,3217,0.8246813801678583
NEBRASKA,BOX BUTTE,REPUBLICAN,4002,5181,0.7724377533294731
NEBRASKA,BOYD,REPUBLICAN,1010,1153,0.8759757155247181
NEBRASKA,BROWN,REPUBLICAN,1470,1679,0.8755211435378202
NEBRASKA,BUFFALO,REPUBLICAN,16640,23589,0.7054135402094196
NEBRASKA,BURT,REPUBLICAN,2580,3731,0.6915036183328866
NEBRASKA,BUTLER,REPUBLICAN,3542,4498,0.7874610938194754
NEBRASKA,CASS,REPUBLICAN,10121,15284,0.6621957602721801
NEBRASKA,CEDAR,REPUBLICAN,4174,4996,0.8354683746997598
NEBRASKA,CHASE,REPUBLICAN,1740,1993,0.8730556949322629
NEBRASKA,CHERRY,REPUBLICAN,2844,3265,0.8710566615620214
NEBRASKA,CHEYENNE,REPUBLICAN,3813,4765,0.8002098635886674
NEBRASKA,CLAY,REPUBLICAN,2848,3558,0.8004496908375491
NEBRASKA,COLFAX,REPUBLICAN,2636,3717,0.7091740651062685
NEBRASKA,CUMING,REPUBLICAN,3507,4451,0.7879128285778477
NEBRASKA,CUSTER,REPUBLICAN,5090,5993,0.8493242115801769
NEBRASKA,DAKOTA,REPUBLICAN,3926,6794,0.5778628201354136
NEBRASKA,DAWES,REPUBLICAN,2931,4121,0.711235137102645
NEBRASKA,DAWSON,REPUBLICAN,6524,9178,0.7108302462410111
NEBRASKA,DEUEL,REPUBLICAN,871,1032,0.8439922480620154
NEBRASKA,DIXON,REPUBLICAN,2335,3083,0.7573791761271489
NEBRASKA,DODGE,REPUBLICAN,10984,16876,0.6508651339179901
NEBRASKA,DOUGLAS,DEMOCRAT,150350,274951,0.5468247069477834
NEBRASKA,DUNDY,REPUBLICAN,883,999,0.8838838838838838
NEBRASKA,FILLMORE,REPUBLICAN,2359,3134,0.7527121888959796
NEBRASKA,FRANKLIN,REPUBLICAN,1437,1724,0.8335266821345708
NEBRASKA,FRONTIER,REPUBLICAN,1229,1440,0.8534722222222222
NEBRASKA,FURNAS,REPUBLICAN,2163,2601,0.831603229527105
NEBRASKA,GAGE,REPUBLICAN,7445,11068,0.672659920491507
NEBRASKA,GARDEN,REPUBLICAN,1016,1195,0.8502092050209205
NEBRASKA,GARFIELD,REPUBLICAN,933,1075,0.867906976744186
NEBRASKA,GOSPER,REPUBLICAN,893,1118,0.7987477638640429
NEBRASKA,GRANT,REPUBLICAN,375,402,0.9328358208955224
NEBRASKA,GREELEY,REPUBLICAN,1016,1258,0.8076311605723371
NEBRASKA,HALL,REPUBLICAN,16189,24374,0.664191351440059
NEBRASKA,HAMILTON,REPUBLICAN,4309,5533,0.778781854328574
NEBRASKA,HARLAN,REPUBLICAN,1615,1928,0.8376556016597511
NEBRASKA,HAYES,REPUBLICAN,494,534,0.9250936329588015
NEBRASKA,HITCHCOCK,REPUBLICAN,1264,1469,0.8604492852280463
NEBRASKA,HOLT,REPUBLICAN,4769,5537,0.8612967310818133
NEBRASKA,HOOKER,REPUBLICAN,376,442,0.8506787330316742
NEBRASKA,HOWARD,REPUBLICAN,2786,3501,0.7957726363896029
NEBRASKA,JEFFERSON,REPUBLICAN,2616,3716,0.7039827771797632
NEBRASKA,JOHNSON,REPUBLICAN,1518,2229,0.6810228802153432
NEBRASKA,KEARNEY,REPUBLICAN,2822,3604,0.7830188679245284
NEBRASKA,KEITH,REPUBLICAN,3544,4364,0.8120989917506874
NEBRASKA,KEYA PAHA,REPUBLICAN,476,529,0.8998109640831758
NEBRASKA,KIMBALL,REPUBLICAN,1563,1874,0.8340448239060833
NEBRASKA,KNOX,REPUBLICAN,3721,4697,0.7922077922077922
NEBRASKA,LANCASTER,DEMOCRAT,82293,156091,0.5272116906163712
NEBRASKA,LINCOLN,REPUBLICAN,13071,17107,0.7640731864149178
NEBRASKA,LOGAN,REPUBLICAN,407,450,0.9044444444444445
NEBRASKA,LOUP,REPUBLICAN,370,454,0.8149779735682819
NEBRASKA,MCPHERSON,REPUBLICAN,275,302,0.9105960264900662
NEBRASKA,MADISON,REPUBLICAN,11940,15765,0.7573739295908658
NEBRASKA,MERRICK,REPUBLICAN,3419,4257,0.8031477566361287
NEBRASKA,MORRILL,REPUBLICAN,2113,2557,0.8263590144700821
NEBRASKA,NANCE,REPUBLICAN,1437,1828,0.7861050328227571
NEBRASKA,NEMAHA,REPUBLICAN,2428,3423,0.7093193105463044
NEBRASKA,NUCKOLLS,REPUBLICAN,1857,2303,0.8063395570994355
NEBRASKA,OTOE,REPUBLICAN,5649,8315,0.679374624173181
NEBRASKA,PAWNEE,REPUBLICAN,1071,1429,0.7494751574527642
NEBRASKA,PERKINS,REPUBLICAN,1321,1544,0.8555699481865285
NEBRASKA,PHELPS,REPUBLICAN,4157,5009,0.8299061688959872
NEBRASKA,PIERCE,REPUBLICAN,3462,4006,0.8642036944583126
NEBRASKA,PLATTE,REPUBLICAN,12186,15673,0.7775154724685766
NEBRASKA,POLK,REPUBLICAN,2291,2879,0.7957624175060785
NEBRASKA,RED WILLOW,REPUBLICAN,4525,5452,0.8299706529713866
NEBRASKA,RICHARDSON,REPUBLICAN,3073,4126,0.7447891420261755
NEBRASKA,ROCK,REPUBLICAN,744,841,0.8846611177170036
NEBRASKA,SALINE,REPUBLICAN,3631,5770,0.6292894280762565
NEBRASKA,SARPY,REPUBLICAN,51979,95673,0.5432985272751978
NEBRASKA,SAUNDERS,REPUBLICAN,9108,12735,0.7151943462897526
NEBRASKA,SCOTTS BLUFF,REPUBLICAN,10952,15469,0.7079966384381666
NEBRASKA,SEWARD,REPUBLICAN,6490,9142,0.7099103040910085
NEBRASKA,SHERIDAN,REPUBLICAN,2292,2672,0.8577844311377245
NEBRASKA,SHERMAN,REPUBLICAN,1322,1698,0.7785630153121319
NEBRASKA,SIOUX,REPUBLICAN,642,729,0.8806584362139918
NEBRASKA,STANTON,REPUBLICAN,2561,3161,0.8101866497943688
NEBRASKA,THAYER,REPUBLICAN,2308,2980,0.774496644295302
NEBRASKA,THOMAS,REPUBLICAN,377,427,0.882903981264637
NEBRASKA,THURSTON,REPUBLICAN,1180,2325,0.5075268817204301
NEBRASKA,VALLEY,REPUBLICAN,1901,2340,0.8123931623931624
NEBRASKA,WASHINGTON,REPUBLICAN,8583,12413,0.6914525094658825
NEBRASKA,WAYNE,REPUBLICAN,3055,4200,0.7273809523809524
NEBRASKA,WEBSTER,REPUBLICAN,1511,1876,0.8054371002132196
NEBRASKA,WHEELER,REPUBLICAN,438,502,0.8725099601593626
NEBRASKA,YORK,REPUBLICAN,5337,7143,0.747165056698866
NEVADA,CHURCHILL,REPUBLICAN,9367,12881,0.7271950935486375
NEVADA,CLARK,DEMOCRAT,521777,972308,0.5366375675197571
NEVADA,DOUGLAS,REPUBLICAN,21623,34117,0.6337896063546032
NEVADA,ELKO,REPUBLICAN,16734,21957,0.7621259734936466
NEVADA,ESMERALDA,REPUBLICAN,395,480,0.8229166666666666
NEVADA,EUREKA,REPUBLICAN,887,1008,0.8799603174603174
NEVADA,HUMBOLDT,REPUBLICAN,5877,7771,0.7562733238965385
NEVADA,LANDER,REPUBLICAN,2198,2765,0.7949367088607595
NEVADA,LINCOLN,REPUBLICAN,2067,2446,0.8450531479967294
NEVADA,LYON,REPUBLICAN,20906,30229,0.691587548380694
NEVADA,MINERAL,REPUBLICAN,1420,2327,0.6102277610657499
NEVADA,NYE,REPUBLICAN,17527,25376,0.6906919924337958
NEVADA,PERSHING,REPUBLICAN,1731,2320,0.7461206896551724
NEVADA,STOREY,REPUBLICAN,1901,2868,0.6628312412831241
NEVADA,WASHOE,DEMOCRAT,128052,251956,0.5082315959929512
NEVADA,WHITE PINE,REPUBLICAN,3400,4363,0.7792803117121246
NEVADA,CARSON CITY,REPUBLICAN,16113,29739,0.5418137798849995
NEW HAMPSHIRE,BELKNAP,REPUBLICAN,20899,38391,0.5443723789429814
NEW HAMPSHIRE,CARROLL,DEMOCRAT,16649,33221,0.501158905511574
NEW HAMPSHIRE,CHESHIRE,DEMOCRAT,25522,44220,0.5771596562641339
NEW HAMPSHIRE,COOS,REPUBLICAN,8617,16515,0.521768089615501
NEW HAMPSHIRE,GRAFTON,DEMOCRAT,33180,53966,0.6148315606122373
NEW HAMPSHIRE,HILLSBOROUGH,DEMOCRAT,122344,230941,0.5297630130639427
NEW HAMPSHIRE,MERRIMACK,DEMOCRAT,48533,89805,0.5404264795946774
NEW HAMPSHIRE,ROCKINGHAM,DEMOCRAT,100064,198798,0.5033451040754937
NEW HAMPSHIRE,STRAFFORD,DEMOCRAT,41721,73596,0.5668922224033915
NEW HAMPSHIRE,SULLIVAN,DEMOCRAT,12390,24380,0.5082034454470877
NEW JERSEY,ATLANTIC,DEMOCRAT,73808,140031,0.5270832887003593
NEW JERSEY,BERGEN,DEMOCRAT,285967,495849,0.5767219455923074
NEW JERSEY,BURLINGTON,DEMOCRAT,154595,261497,0.5911922507715194
NEW JERSEY,CAMDEN,DEMOCRAT,175065,264616,0.6615813102760226
NEW JERSEY,CAPE MAY,REPUBLICAN,33158,57714,0.5745226461517137
NEW JERSEY,CUMBERLAND,DEMOCRAT,32742,62408,0.5246442763748237
NEW JERSEY,ESSEX,DEMOCRAT,266820,345311,0.7726947592170537
NEW JERSEY,GLOUCESTER,DEMOCRAT,86702,172654,0.5021719740058151
NEW JERSEY,HUDSON,DEMOCRAT,181452,249850,0.7262437462477487
NEW JERSEY,HUNTERDON,REPUBLICAN,43153,84242,0.5122504214049999
NEW JERSEY,MERCER,DEMOCRAT,122532,176604,0.6938234694570904
NEW JERSEY,MIDDLESEX,DEMOCRAT,226250,374362,0.6043615537901817
NEW JERSEY,MONMOUTH,REPUBLICAN,191808,378151,0.5072259494223207
NEW JERSEY,MORRIS,DEMOCRAT,153881,299322,0.5140985293429818
NEW JERSEY,OCEAN,REPUBLICAN,217740,341516,0.6375689572377282
NEW JERSEY,PASSAIC,DEMOCRAT,129097,223707,0.5770807350686389
NEW JERSEY,SALEM,REPUBLICAN,18827,33922,0.555008549024232
NEW JERSEY,SOMERSET,DEMOCRAT,111173,185859,0.5981577432354634
NEW JERSEY,SUSSEX,REPUBLICAN,51698,87960,0.5877444292860391
NEW JERSEY,UNION,DEMOCRAT,170245,252991,0.672929076528414
NEW JERSEY,WARREN,REPUBLICAN,34769,60787,0.5719808511688355
NEW MEXICO,BERNALILLO,DEMOCRAT,193757,317590,0.6100853301426368
NEW MEXICO,CATRON,REPUBLICAN,1698,2326,0.7300085984522786
NEW MEXICO,CHAVES,REPUBLICAN,15656,22443,0.6975894488259146
NEW MEXICO,CIBOLA,DEMOCRAT,4745,8903,0.5329664158148939
NEW MEXICO,COLFAX,REPUBLICAN,3271,6016,0.543716755319149
NEW MEXICO,CURRY,REPUBLICAN,10444,15101,0.691609827163764
NEW MEXICO,DE BACA,REPUBLICAN,656,901,0.7280799112097669
NEW MEXICO,DONA ANA,DEMOCRAT,47957,82641,0.5803051753972
NEW MEXICO,EDDY,REPUBLICAN,17454,23222,0.7516148479889759
NEW MEXICO,GRANT,DEMOCRAT,7590,14435,0.5258053342570143
NEW MEXICO,GUADALUPE,DEMOCRAT,1234,2189,0.5637277295568753
NEW MEXICO,HARDING,REPUBLICAN,319,505,0.6316831683168317
NEW MEXICO,HIDALGO,REPUBLICAN,1120,1974,0.5673758865248227
NEW MEXICO,LEA,REPUBLICAN,16531,20918,0.7902763170475189
NEW MEXICO,LINCOLN,REPUBLICAN,6942,10306,0.6735882010479333
NEW MEXICO,LOS ALAMOS,DEMOCRAT,7554,12293,0.6144960546652567
NEW MEXICO,LUNA,REPUBLICAN,4408,8103,0.543996050845366
NEW MEXICO,MCKINLEY,DEMOCRAT,18029,26486,0.6806992373329306
NEW MEXICO,MORA,DEMOCRAT,1745,2686,0.6496649292628444
NEW MEXICO,OTERO,REPUBLICAN,14521,23571,0.6160536252174282
NEW MEXICO,QUAY,REPUBLICAN,2634,3873,0.6800929512006196
NEW MEXICO,RIO ARRIBA,DEMOCRAT,10990,16628,0.6609333654077459
NEW MEXICO,ROOSEVELT,REPUBLICAN,4634,6608,0.701271186440678
NEW MEXICO,SANDOVAL,DEMOCRAT,40588,76562,0.5301324416812518
NEW MEXICO,SAN JUAN,REPUBLICAN,32874,52294,0.6286380846751062
NEW MEXICO,SAN MIGUEL,DEMOCRAT,7888,11531,0.6840690313069118
NEW MEXICO,SANTA FE,DEMOCRAT,62530,82227,0.7604558113515025
NEW MEXICO,SIERRA,REPUBLICAN,3542,5945,0.5957947855340623
NEW MEXICO,SOCORRO,DEMOCRAT,3722,7160,0.5198324022346369
NEW MEXICO,TAOS,DEMOCRAT,13121,17181,0.7636924509632734
NEW MEXICO,TORRANCE,REPUBLICAN,4772,7281,0.6554044774069496
NEW MEXICO,UNION,REPUBLICAN,1388,1789,0.7758524315259921
NEW MEXICO,VALENCIA,REPUBLICAN,17364,32277,0.537968212659169
NEW YORK,ALBANY,DEMOCRAT,99474,154727,0.6429000756170545
NEW YORK,ALLEGANY,REPUBLICAN,14135,20895,0.67647762622637
NEW YORK,BRONX,DEMOCRAT,355374,432399,0.8218659155085928
NEW YORK,BROOME,DEMOCRAT,47010,93494,0.5028130147389137
NEW YORK,CATTARAUGUS,REPUBLICAN,22155,35018,0.6326746244788395
NEW YORK,CAYUGA,REPUBLICAN,19512,36760,0.5307943416757345
NEW YORK,CHAUTAUQUA,REPUBLICAN,34853,59770,0.5831186213819642
NEW YORK,CHEMUNG,REPUBLICAN,21922,39711,0.5520384780035759
NEW YORK,CHENANGO,REPUBLICAN,13482,22417,0.6014185662666726
NEW YORK,CLINTON,DEMOCRAT,18364,35637,0.5153071246176727
NEW YORK,COLUMBIA,DEMOCRAT,20386,35781,0.569743718733406
NEW YORK,CORTLAND,REPUBLICAN,10789,21892,0.4928284304768865
NEW YORK,DELAWARE,REPUBLICAN,13387,23074,0.5801768223975037
NEW YORK,DUTCHESS,DEMOCRAT,81443,151889,0.5362007781998697
NEW YORK,ERIE,DEMOCRAT,267174,476787,0.5603634327278219
NEW YORK,ESSEX,DEMOCRAT,9947,19470,0.5108885464817668
NEW YORK,FRANKLIN,REPUBLICAN,9668,19420,0.49783728115345005
NEW YORK,FULTON,REPUBLICAN,15378,24072,0.6388334995014955
NEW YORK,GENESEE,REPUBLICAN,18876,29431,0.6413645475858788
NEW YORK,GREENE,REPUBLICAN,14271,25320,0.5636255924170616
NEW YORK,HAMILTON,REPUBLICAN,2225,3489,0.6377185439954142
NEW YORK,HERKIMER,REPUBLICAN,18870,29560,0.6383626522327469
NEW YORK,JEFFERSON,REPUBLICAN,25629,44129,0.5807745473498153
NEW YORK,KINGS,DEMOCRAT,703310,920380,0.764151763402073
NEW YORK,LEWIS,REPUBLICAN,8894,13036,0.6822644983123658
NEW YORK,LIVINGSTON,REPUBLICAN,18182,31656,0.5743618903209502
NEW YORK,MADISON,REPUBLICAN,18408,34266,0.5372088951146909
NEW YORK,MONROE,DEMOCRAT,225746,383499,0.5886482102952029
NEW YORK,MONTGOMERY,REPUBLICAN,12745,21246,0.5998776240233455
NEW YORK,NASSAU,DEMOCRAT,396504,738369,0.5369997927865335
NEW YORK,NEW YORK,DEMOCRAT,603040,701405,0.8597600530364055
NEW YORK,NIAGARA,REPUBLICAN,56068,104866,0.5346632845726927
NEW YORK,ONEIDA,REPUBLICAN,57180,101696,0.5622640025173065
NEW YORK,ONONDAGA,DEMOCRAT,138894,235686,0.5893179908861791
NEW YORK,ONTARIO,REPUBLICAN,29039,60085,0.48329866023133894
NEW YORK,ORANGE,REPUBLICAN,84996,173305,0.4904417068174605
NEW YORK,ORLEANS,REPUBLICAN,12126,18314,0.6621164136726002
NEW YORK,OSWEGO,REPUBLICAN,32138,54852,0.585903886822723
NEW YORK,OTSEGO,REPUBLICAN,14382,28223,0.5095843815327924
NEW YORK,PUTNAM,REPUBLICAN,29283,55318,0.5293575328102968
NEW YORK,QUEENS,DEMOCRAT,569038,794498,0.7162233259240426
NEW YORK,RENSSELAER,DEMOCRAT,40969,79962,0.512355869037793
NEW YORK,RICHMOND,REPUBLICAN,123320,217899,0.5659502797167495
NEW YORK,ROCKLAND,DEMOCRAT,75802,151381,0.5007365521432676
NEW YORK,ST. LAWRENCE,REPUBLICAN,24608,45267,0.5436189718779685
NEW YORK,SARATOGA,DEMOCRAT,68471,133556,0.5126763305280182
NEW YORK,SCHENECTADY,DEMOCRAT,42465,75381,0.5633382417320014
NEW YORK,SCHOHARIE,REPUBLICAN,9903,15810,0.6263757115749525
NEW YORK,SCHUYLER,REPUBLICAN,5621,9799,0.573629962241045
NEW YORK,SENECA,REPUBLICAN,8329,15718,0.5299020231581626
NEW YORK,STEUBEN,REPUBLICAN,29474,46516,0.6336314386447673
NEW YORK,SUFFOLK,REPUBLICAN,375821,757877,0.49588653567795304
NEW YORK,SULLIVAN,REPUBLICAN,18665,35132,0.5312820220881248
NEW YORK,TIOGA,REPUBLICAN,14791,25170,0.5876440206595153
NEW YORK,TOMPKINS,DEMOCRAT,33619,46048,0.7300859972202919
NEW YORK,ULSTER,DEMOCRAT,57970,98160,0.5905664221678891
NEW YORK,WARREN,REPUBLICAN,17699,36394,0.48631642578447
NEW YORK,WASHINGTON,REPUBLICAN,15941,28256,0.5641633635334088
NEW YORK,WAYNE,REPUBLICAN,26204,45031,0.5819102396127113
NEW YORK,WESTCHESTER,DEMOCRAT,312371,462265,0.6757401057834792
NEW YORK,WYOMING,REPUBLICAN,13898,19483,0.7133398347277113
NEW YORK,YATES,REPUBLICAN,6208,10788,0.5754542083796811
NORTH DAKOTA,ADAMS,REPUBLICAN,981,1269,0.7730496453900709
NORTH DAKOTA,BARNES,REPUBLICAN,3568,5565,0.6411500449236298
NORTH DAKOTA,BENSON,REPUBLICAN,1094,1961,0.5578786333503315
NORTH DAKOTA,BILLINGS,REPUBLICAN,541,635,0.8519685039370078
NORTH DAKOTA,BOTTINEAU,REPUBLICAN,2575,3471,0.7418611351195621
NORTH DAKOTA,BOWMAN,REPUBLICAN,1395,1657,0.8418829209414604
NORTH DAKOTA,BURKE,REPUBLICAN,994,1155,0.8606060606060606
NORTH DAKOTA,BURLEIGH,REPUBLICAN,34744,50753,0.6845703702244202
NORTH DAKOTA,CASS,REPUBLICAN,42619,86053,0.49526454626799765
NORTH DAKOTA,CAVALIER,REPUBLICAN,1499,2020,0.7420792079207921
NORTH DAKOTA,DICKEY,REPUBLICAN,1742,2424,0.7186468646864687
NORTH DAKOTA,DIVIDE,REPUBLICAN,904,1202,0.7520798668885191
NORTH DAKOTA,DUNN,REPUBLICAN,1951,2338,0.8344739093242087
NORTH DAKOTA,EDDY,REPUBLICAN,854,1261,0.6772402854877082
NORTH DAKOTA,EMMONS,REPUBLICAN,1738,2009,0.8651070184171229
NORTH DAKOTA,FOSTER,REPUBLICAN,1362,1778,0.766029246344207
NORTH DAKOTA,GOLDEN VALLEY,REPUBLICAN,871,1026,0.8489278752436648
NORTH DAKOTA,GRAND FORKS,REPUBLICAN,16987,30970,0.5484985469809494
NORTH DAKOTA,GRANT,REPUBLICAN,1145,1381,0.8291093410572049
NORTH DAKOTA,GRIGGS,REPUBLICAN,907,1250,0.7256
NORTH DAKOTA,HETTINGER,REPUBLICAN,1091,1312,0.8315548780487805
NORTH DAKOTA,KIDDER,REPUBLICAN,1215,1460,0.8321917808219178
NORTH DAKOTA,LAMOURE,REPUBLICAN,1645,2219,0.7413249211356467
NORTH DAKOTA,LOGAN,REPUBLICAN,930,1076,0.8643122676579925
NORTH DAKOTA,MCHENRY,REPUBLICAN,2364,3003,0.7872127872127872
NORTH DAKOTA,MCINTOSH,REPUBLICAN,1153,1455,0.7924398625429553
NORTH DAKOTA,MCKENZIE,REPUBLICAN,4482,5419,0.8270898689795165
NORTH DAKOTA,MCLEAN,REPUBLICAN,4198,5536,0.7583092485549133
NORTH DAKOTA,MERCER,REPUBLICAN,3856,4675,0.824812834224599
NORTH DAKOTA,MORTON,REPUBLICAN,12243,16619,0.7366869246043685
NORTH DAKOTA,MOUNTRAIL,REPUBLICAN,2824,4165,0.678031212484994
NORTH DAKOTA,NELSON,REPUBLICAN,1141,1777,0.6420934158694429
NORTH DAKOTA,OLIVER,REPUBLICAN,918,1066,0.8611632270168855
NORTH DAKOTA,PEMBINA,REPUBLICAN,2460,3331,0.7385169618733113
NORTH DAKOTA,PIERCE,REPUBLICAN,1585,2128,0.7448308270676691
NORTH DAKOTA,RAMSEY,REPUBLICAN,3577,5372,0.6658600148920327
NORTH DAKOTA,RANSOM,REPUBLICAN,1418,2454,0.5778321108394459
NORTH DAKOTA,RENVILLE,REPUBLICAN,1065,1319,0.8074298711144806
NORTH DAKOTA,RICHLAND,REPUBLICAN,5072,7812,0.6492575524833589
NORTH DAKOTA,ROLETTE,DEMOCRAT,2482,3804,0.6524710830704522
NORTH DAKOTA,SARGENT,REPUBLICAN,1266,2070,0.6115942028985507
NORTH DAKOTA,SHERIDAN,REPUBLICAN,688,812,0.8472906403940886
NORTH DAKOTA,SIOUX,DEMOCRAT,804,1186,0.6779089376053963
NORTH DAKOTA,SLOPE,REPUBLICAN,380,427,0.8899297423887588
NORTH DAKOTA,STARK,REPUBLICAN,12110,15050,0.8046511627906977
NORTH DAKOTA,STEELE,REPUBLICAN,652,1088,0.5992647058823529
NORTH DAKOTA,STUTSMAN,REPUBLICAN,6994,9959,0.7022793453157947
NORTH DAKOTA,TOWNER,REPUBLICAN,830,1174,0.706984667802385
NORTH DAKOTA,TRAILL,REPUBLICAN,2522,4136,0.6097678916827853
NORTH DAKOTA,WALSH,REPUBLICAN,3324,4783,0.6949613213464353
NORTH DAKOTA,WARD,REPUBLICAN,19974,28246,0.7071443744246974
NORTH DAKOTA,WELLS,REPUBLICAN,1893,2374,0.7973883740522325
NORTH DAKOTA,WILLIAMS,REPUBLICAN,11739,14334,0.8189619087484303
OHIO,ADAMS,REPUBLICAN,9870,12145,0.8126801152737753
OHIO,ALLEN,REPUBLICAN,33116,48006,0.6898304378619339
OHIO,ASHLAND,REPUBLICAN,19407,26405,0.7349744366597235
OHIO,ASHTABULA,REPUBLICAN,26890,44147,0.6091014111944186
OHIO,ATHENS,DEMOCRAT,14772,26059,0.5668674929966614
OHIO,AUGLAIZE,REPUBLICAN,20798,25777,0.8068433099274547
OHIO,BELMONT,REPUBLICAN,23560,33088,0.7120406189555126
OHIO,BROWN,REPUBLICAN,16480,21096,0.7811907470610542
OHIO,BUTLER,REPUBLICAN,114392,186737,0.612583473012847
OHIO,CARROLL,REPUBLICAN,10745,14212,0.7560512243174782
OHIO,CHAMPAIGN,REPUBLICAN,14589,19972,0.730472661726417
OHIO,CLARK,REPUBLICAN,39032,64212,0.6078614589173363
OHIO,CLERMONT,REPUBLICAN,74570,110480,0.6749637943519189
OHIO,CLINTON,REPUBLICAN,15488,20527,0.7545184391289521
OHIO,COLUMBIANA,REPUBLICAN,35726,49860,0.7165262735659848
OHIO,COSHOCTON,REPUBLICAN,12325,16739,0.7363044387358862
OHIO,CRAWFORD,REPUBLICAN,15436,20686,0.7462051629121145
OHIO,CUYAHOGA,DEMOCRAT,416176,625670,0.6651685393258427
OHIO,DARKE,REPUBLICAN,22004,27134,0.8109383061841232
OHIO,DEFIANCE,REPUBLICAN,13038,19381,0.6727207058459316
OHIO,DELAWARE,REPUBLICAN,66356,126070,0.5263425081304037
OHIO,ERIE,REPUBLICAN,22160,40335,0.5493987851741664
OHIO,FAIRFIELD,REPUBLICAN,50797,83311,0.6097274069450612
OHIO,FAYETTE,REPUBLICAN,9473,12612,0.7511100539169046
OHIO,FRANKLIN,DEMOCRAT,409144,630577,0.648840664978266
OHIO,FULTON,REPUBLICAN,15731,22770,0.6908651734738691
OHIO,GALLIA,REPUBLICAN,10645,13799,0.7714327125153997
OHIO,GEAUGA,REPUBLICAN,34143,56021,0.6094678781171347
OHIO,GREENE,REPUBLICAN,52072,88643,0.5874349920467493
OHIO,GUERNSEY,REPUBLICAN,13407,18230,0.7354360943499726
OHIO,HAMILTON,DEMOCRAT,246266,430929,0.5714769718445498
