year,state,county_name,party,candidatevotes,win_percentage
2016,INDIANA,LAGRANGE,REPUBLICAN,7025,0.7343717332218272
2016,INDIANA,LAKE,DEMOCRAT,116935,0.5811734300837454
2016,INDIANA,LAPORTE,REPUBLICAN,22687,0.5018914673804836
2016,INDIANA,LAWRENCE,REPUBLICAN,14035,0.7328216374269005
2016,INDIANA,MADISON,REPUBLICAN,32376,0.6005676232169026
2016,INDIANA,MARION,DEMOCRAT,212899,0.5875150397933615
2016,INDIANA,MARSHALL,REPUBLICAN,12288,0.6795708439331932
2016,INDIANA,MARTIN,REPUBLICAN,3697,0.76876689540445
2016,INDIANA,MIAMI,REPUBLICAN,9975,0.7398753894080997
2016,INDIANA,MONROE,DEMOCRAT,34216,0.58534916344476
2016,INDIANA,MONTGOMERY,REPUBLICAN,11059,0.729678015307469
2016,INDIANA,MORGAN,REPUBLICAN,23674,0.756841432225064
2016,INDIANA,NEWTON,REPUBLICAN,4077,0.7035375323554789
2016,INDIANA,NOBLE,REPUBLICAN,12198,0.722202486678508
2016,INDIANA,OHIO,REPUBLICAN,2118,0.7250941458404656
2016,INDIANA,ORANGE,REPUBLICAN,5803,0.7083740234375
2016,INDIANA,OWEN,REPUBLICAN,6153,0.7190604183709244
2016,INDIANA,PARKE,REPUBLICAN,4863,0.7388331814038286
2016,INDIANA,PERRY,REPUBLICAN,4556,0.5656114214773432
2016,INDIANA,PIKE,REPUBLICAN,4398,0.7358206458089342
2016,INDIANA,PORTER,REPUBLICAN,38832,0.503070345899728
2016,INDIANA,POSEY,REPUBLICAN,8404,0.6740996230047325
2016,INDIANA,PULASKI,REPUBLICAN,3854,0.7059901080784027
2016,INDIANA,PUTNAM,REPUBLICAN,10637,0.7228678219503908
2016,INDIANA,RANDOLPH,REPUBLICAN,7517,0.7187798814304839
2016,INDIANA,RIPLEY,REPUBLICAN,9806,0.7654957064793131
2016,INDIANA,RUSH,REPUBLICAN,5292,0.7335736068755199
2016,INDIANA,ST. JOSEPH,DEMOCRAT,52252,0.47475922224241324
2016,INDIANA,SCOTT,REPUBLICAN,6074,0.6673991869025382
2016,INDIANA,SHELBY,REPUBLICAN,12718,0.7067911526064243
2016,INDIANA,SPENCER,REPUBLICAN,6572,0.6585830243511374
2016,INDIANA,STARKE,REPUBLICAN,6367,0.6901148926945588
2016,INDIANA,STEUBEN,REPUBLICAN,10133,0.6956611286557737
2016,INDIANA,SULLIVAN,REPUBLICAN,6138,0.7171398527865405
2016,INDIANA,SWITZERLAND,REPUBLICAN,2558,0.6915382535820492
2016,INDIANA,TIPPECANOE,REPUBLICAN,30768,0.49216987922898503
2016,INDIANA,TIPTON,REPUBLICAN,5589,0.7442077230359521
2016,INDIANA,UNION,REPUBLICAN,2445,0.7429352780309936
2016,INDIANA,VANDERBURGH,REPUBLICAN,40496,0.5585115919842222
2016,INDIANA,VERMILLION,REPUBLICAN,4513,0.6503818994091367
2016,INDIANA,VIGO,REPUBLICAN,21937,0.5509317394143353
2016,INDIANA,WABASH,REPUBLICAN,9821,0.7292099792099792
2016,INDIANA,WARREN,REPUBLICAN,2898,0.7374045801526717
2016,INDIANA,WARRICK,REPUBLICAN,19113,0.645949508263206
2016,INDIANA,WASHINGTON,REPUBLICAN,8209,0.7212264979792655
2016,INDIANA,WAYNE,REPUBLICAN,16028,0.6266077641815552
2016,INDIANA,WELLS,REPUBLICAN,10005,0.7588168373151308
2016,INDIANA,WHITE,REPUBLICAN,6893,0.6856659703571073
2016,INDIANA,WHITLEY,REPUBLICAN,11358,0.7270050566472509
2016,IOWA,ADAIR,REPUBLICAN,2461,0.6457622671214904
2016,IOWA,ADAMS,REPUBLICAN,1395,0.6623931623931624
2016,IOWA,ALLAMAKEE,REPUBLICAN,4093,0.5912176801964466
2016,IOWA,APPANOOSE,REPUBLICAN,4033,0.6572685788787483
2016,IOWA,AUDUBON,REPUBLICAN,2136,0.6260257913247362
2016,IOWA,BENTON,REPUBLICAN,8232,0.5946258306847731
2016,IOWA,BLACK HAWK,DEMOCRAT,32233,0.5004735657169475
2016,IOWA,BOONE,REPUBLICAN,7484,0.5271907579599887
2016,IOWA,BREMER,REPUBLICAN,7208,0.5324272418377899
2016,IOWA,BUCHANAN,REPUBLICAN,5510,0.537456106125634
2016,IOWA,BUENA VISTA,REPUBLICAN,4903,0.5922928243537087
2016,IOWA,BUTLER,REPUBLICAN,4921,0.6549980034606682
2016,IOWA,CALHOUN,REPUBLICAN,3468,0.6722232990889707
2016,IOWA,CARROLL,REPUBLICAN,6638,0.6295523520485584
2016,IOWA,CASS,REPUBLICAN,4761,0.6682105263157895
2016,IOWA,CEDAR,REPUBLICAN,5295,0.5549732732417986
2016,IOWA,CERRO GORDO,REPUBLICAN,11621,0.506030916612236
2016,IOWA,CHEROKEE,REPUBLICAN,4192,0.6698625759028444
2016,IOWA,CHICKASAW,REPUBLICAN,3742,0.5815073815073815
2016,IOWA,CLARKE,REPUBLICAN,2713,0.6091154018859453
2016,IOWA,CLAY,REPUBLICAN,5877,0.6820239062318673
2016,IOWA,CLAYTON,REPUBLICAN,5317,0.5824296198926499
2016,IOWA,CLINTON,REPUBLICAN,11276,0.48883686651926994
2016,IOWA,CRAWFORD,REPUBLICAN,4617,0.6657534246575343
2016,IOWA,DALLAS,REPUBLICAN,19339,0.5055683362961414
2016,IOWA,DAVIS,REPUBLICAN,2723,0.7014425553838227
2016,IOWA,DECATUR,REPUBLICAN,2296,0.6148901981788967
2016,IOWA,DELAWARE,REPUBLICAN,5694,0.6161670814846878
2016,IOWA,DES MOINES,REPUBLICAN,9529,0.4988221745275611
2016,IOWA,DICKINSON,REPUBLICAN,6753,0.652211705621016
2016,IOWA,DUBUQUE,REPUBLICAN,23460,0.47183282717564007
2016,IOWA,EMMET,REPUBLICAN,3124,0.657269093204292
2016,IOWA,FAYETTE,REPUBLICAN,5620,0.5634085213032581
2016,IOWA,FLOYD,REPUBLICAN,4375,0.542803970223325
2016,IOWA,FRANKLIN,REPUBLICAN,3163,0.6366747181964574
2016,IOWA,FREMONT,REPUBLICAN,2407,0.6695410292072322
2016,IOWA,GREENE,REPUBLICAN,2820,0.5849408836341008
2016,IOWA,GRUNDY,REPUBLICAN,4527,0.6587601862630966
2016,IOWA,GUTHRIE,REPUBLICAN,3628,0.6309565217391304
2016,IOWA,HAMILTON,REPUBLICAN,4463,0.5800623862750195
2016,IOWA,HANCOCK,REPUBLICAN,3977,0.6773973769374894
2016,IOWA,HARDIN,REPUBLICAN,5254,0.6157271768428454
2016,IOWA,HARRISON,REPUBLICAN,4902,0.6566644340254522
2016,IOWA,HENRY,REPUBLICAN,5779,0.6145257337303275
2016,IOWA,HOWARD,REPUBLICAN,2611,0.5727133143233165
2016,IOWA,HUMBOLDT,REPUBLICAN,3568,0.7013957145665421
2016,IOWA,IDA,REPUBLICAN,2655,0.7350498338870431
2016,IOWA,IOWA,REPUBLICAN,5205,0.5845687331536388
2016,IOWA,JACKSON,REPUBLICAN,5824,0.5648884578079535
2016,IOWA,JASPER,REPUBLICAN,10560,0.5547966796259325
2016,IOWA,JEFFERSON,REPUBLICAN,3748,0.45953898970083373
2016,IOWA,JOHNSON,DEMOCRAT,50200,0.6524564595788926
2016,IOWA,JONES,REPUBLICAN,5720,0.5644922530346393
2016,IOWA,KEOKUK,REPUBLICAN,3390,0.6800401203610833
2016,IOWA,KOSSUTH,REPUBLICAN,5653,0.6567909840827234
2016,IOWA,LEE,REPUBLICAN,8803,0.5450436505479537
2016,IOWA,LINN,DEMOCRAT,58935,0.5032963842251789
2016,IOWA,LOUISA,REPUBLICAN,3069,0.6128194888178914
2016,IOWA,LUCAS,REPUBLICAN,2877,0.6607717041800643
2016,IOWA,LYON,REPUBLICAN,5192,0.8141759448016309
2016,IOWA,MADISON,REPUBLICAN,5360,0.6206577119036591
2016,IOWA,MAHASKA,REPUBLICAN,7432,0.6990218209179835
2016,IOWA,MARION,REPUBLICAN,10962,0.6152896273013022
2016,IOWA,MARSHALL,REPUBLICAN,9146,0.5086763070077864
2016,IOWA,MILLS,REPUBLICAN,5067,0.6582229150428682
2016,IOWA,MITCHELL,REPUBLICAN,3190,0.5888868377330626
2016,IOWA,MONONA,REPUBLICAN,3120,0.6824146981627297
2016,IOWA,MONROE,REPUBLICAN,2638,0.682535575679172
2016,IOWA,MONTGOMERY,REPUBLICAN,3436,0.6812053925455988
2016,IOWA,MUSCATINE,REPUBLICAN,9584,0.493156323968303
2016,IOWA,O'BRIEN,REPUBLICAN,5752,0.7766675668376991
2016,IOWA,OSCEOLA,REPUBLICAN,2531,0.7877373171490819
2016,IOWA,PAGE,REPUBLICAN,4893,0.694633730834753
2016,IOWA,PALO ALTO,REPUBLICAN,3081,0.6551137571762705
2016,IOWA,PLYMOUTH,REPUBLICAN,9680,0.7338893100833965
2016,IOWA,POCAHONTAS,REPUBLICAN,2702,0.6990944372574386
2016,IOWA,POLK,DEMOCRAT,119804,0.5173889572671719
2016,IOWA,POTTAWATTAMIE,REPUBLICAN,24447,0.5727975632614808
2016,IOWA,POWESHIEK,REPUBLICAN,4946,0.5030001016983626
2016,IOWA,RINGGOLD,REPUBLICAN,1824,0.6738086442556336
2016,IOWA,SAC,REPUBLICAN,3703,0.7104758250191865
2016,IOWA,SCOTT,DEMOCRAT,40440,0.46903270702853167
2016,IOWA,SHELBY,REPUBLICAN,4362,0.6847723704866562
2016,IOWA,SIOUX,REPUBLICAN,14785,0.8126305375398483
2016,IOWA,STORY,DEMOCRAT,25709,0.5074111354530563
2016,IOWA,TAMA,REPUBLICAN,4971,0.5679844606946983
2016,IOWA,TAYLOR,REPUBLICAN,2111,0.6969296797622978
2016,IOWA,UNION,REPUBLICAN,3525,0.6044238683127572
2016,IOWA,VAN BUREN,REPUBLICAN,2527,0.7096321258073575
2016,IOWA,WAPELLO,REPUBLICAN,8715,0.5752854973925672
2016,IOWA,WARREN,REPUBLICAN,14814,0.5426373626373626
2016,IOWA,WASHINGTON,REPUBLICAN,6173,0.5648275231036691
2016,IOWA,WAYNE,REPUBLICAN,2069,0.7037414965986395
2016,IOWA,WEBSTER,REPUBLICAN,10056,0.5769363166953528
2016,IOWA,WINNEBAGO,REPUBLICAN,3447,0.5956454121306376
2016,IOWA,WINNESHIEK,REPUBLICAN,5344,0.4703397289209646
2016,IOWA,WOODBURY,REPUBLICAN,24727,0.5656022690882474
2016,IOWA,WORTH,REPUBLICAN,2453,0.5762273901808785
2016,IOWA,WRIGHT,REPUBLICAN,3800,0.6306007301692665
2016,KANSAS,ALLEN,REPUBLICAN,3651,0.6694169416941694
2016,KANSAS,ANDERSON,REPUBLICAN,2435,0.7268656716417911
2016,KANSAS,ATCHISON,REPUBLICAN,4049,0.6158174904942966
2016,KANSAS,BARBER,REPUBLICAN,1850,0.8214920071047958
2016,KANSAS,BARTON,REPUBLICAN,7888,0.7681371116953939
2016,KANSAS,BOURBON,REPUBLICAN,4424,0.7260791071721647
2016,KANSAS,BROWN,REPUBLICAN,2906,0.72001982160555
2016,KANSAS,BUTLER,REPUBLICAN,19073,0.6896264960046281
2016,KANSAS,CHASE,REPUBLICAN,969,0.7078159240321402
2016,KANSAS,CHAUTAUQUA,REPUBLICAN,1236,0.8345712356515868
2016,KANSAS,CHEROKEE,REPUBLICAN,6182,0.717169373549884
2016,KANSAS,CHEYENNE,REPUBLICAN,1173,0.8336886993603412
2016,KANSAS,CLARK,REPUBLICAN,825,0.8208955223880597
2016,KANSAS,CLAY,REPUBLICAN,2891,0.756806282722513
2016,KANSAS,CLOUD,REPUBLICAN,2919,0.7427480916030534
2016,KANSAS,COFFEY,REPUBLICAN,3050,0.7497541789577188
2016,KANSAS,COMANCHE,REPUBLICAN,715,0.8246828143021915
2016,KANSAS,COWLEY,REPUBLICAN,8270,0.6552571111639331
2016,KANSAS,CRAWFORD,REPUBLICAN,8624,0.5791417634812974
2016,KANSAS,DECATUR,REPUBLICAN,1210,0.8333333333333334
2016,KANSAS,DICKINSON,REPUBLICAN,6029,0.7343483556638246
2016,KANSAS,DONIPHAN,REPUBLICAN,2606,0.7714624037892244
2016,KANSAS,DOUGLAS,DEMOCRAT,31195,0.6228162996386288
2016,KANSAS,EDWARDS,REPUBLICAN,1037,0.7862016679302501
2016,KANSAS,ELK,REPUBLICAN,1048,0.8324066719618745
2016,KANSAS,ELLIS,REPUBLICAN,8466,0.7086297815351135
2016,KANSAS,ELLSWORTH,REPUBLICAN,1969,0.7349757372153789
2016,KANSAS,FINNEY,REPUBLICAN,6350,0.6250615218033271
2016,KANSAS,FORD,REPUBLICAN,5114,0.6626068929774553
2016,KANSAS,FRANKLIN,REPUBLICAN,7185,0.655266757865937
2016,KANSAS,GEARY,REPUBLICAN,4274,0.5695628997867804
2016,KANSAS,GOVE,REPUBLICAN,1140,0.8488458674609084
2016,KANSAS,GRAHAM,REPUBLICAN,1025,0.7982866043613707
2016,KANSAS,GRANT,REPUBLICAN,1804,0.7551276684805358
2016,KANSAS,GRAY,REPUBLICAN,1698,0.8218780251694094
2016,KANSAS,GREELEY,REPUBLICAN,534,0.8215384615384616
2016,KANSAS,GREENWOOD,REPUBLICAN,2160,0.7605633802816901
2016,KANSAS,HAMILTON,REPUBLICAN,705,0.8047945205479452
2016,KANSAS,HARPER,REPUBLICAN,1996,0.7742435996896819
2016,KANSAS,HARVEY,REPUBLICAN,8668,0.5811209439528023
2016,KANSAS,HASKELL,REPUBLICAN,1040,0.7680945347119645
2016,KANSAS,HODGEMAN,REPUBLICAN,855,0.8407079646017699
2016,KANSAS,JACKSON,REPUBLICAN,3939,0.67703678239945
2016,KANSAS,JEFFERSON,REPUBLICAN,5213,0.6252848746551517
2016,KANSAS,JEWELL,REPUBLICAN,1223,0.8186077643908969
2016,KANSAS,JOHNSON,REPUBLICAN,137490,0.4739563583715399
2016,KANSAS,KEARNY,REPUBLICAN,1075,0.8168693009118541
2016,KANSAS,KINGMAN,REPUBLICAN,2530,0.7588482303539292
2016,KANSAS,KIOWA,REPUBLICAN,900,0.8341056533827618
2016,KANSAS,LABETTE,REPUBLICAN,5335,0.6580732700135685
2016,KANSAS,LANE,REPUBLICAN,718,0.8243398392652124
2016,KANSAS,LEAVENWORTH,REPUBLICAN,17638,0.5820930002310155
2016,KANSAS,LINCOLN,REPUBLICAN,1179,0.805327868852459
2016,KANSAS,LINN,REPUBLICAN,3484,0.7869889315563587
2016,KANSAS,LOGAN,REPUBLICAN,1132,0.8341930729550479
2016,KANSAS,LYON,REPUBLICAN,6552,0.533203125
2016,KANSAS,MCPHERSON,REPUBLICAN,8549,0.670930780097316
2016,KANSAS,MARION,REPUBLICAN,4003,0.7117709815078236
2016,KANSAS,MARSHALL,REPUBLICAN,3307,0.7076824309865183
2016,KANSAS,MEADE,REPUBLICAN,1415,0.8226744186046512
2016,KANSAS,MIAMI,REPUBLICAN,10003,0.6658900279589934
2016,KANSAS,MITCHELL,REPUBLICAN,2308,0.7845003399048266
2016,KANSAS,MONTGOMERY,REPUBLICAN,8679,0.7230089970009996
2016,KANSAS,MORRIS,REPUBLICAN,1820,0.6935975609756098
2016,KANSAS,MORTON,REPUBLICAN,995,0.834731543624161
2016,KANSAS,NEMAHA,REPUBLICAN,4124,0.8051542366263178
2016,KANSAS,NEOSHO,REPUBLICAN,4431,0.7017738359201774
2016,KANSAS,NESS,REPUBLICAN,1228,0.844566712517194
2016,KANSAS,NORTON,REPUBLICAN,1840,0.8236347358997315
2016,KANSAS,OSAGE,REPUBLICAN,4826,0.6849276185069543
2016,KANSAS,OSBORNE,REPUBLICAN,1460,0.8165548098434005
2016,KANSAS,OTTAWA,REPUBLICAN,2283,0.7864278332759215
2016,KANSAS,PAWNEE,REPUBLICAN,1904,0.7155204810221721
2016,KANSAS,PHILLIPS,REPUBLICAN,2233,0.8382132132132132
2016,KANSAS,POTTAWATOMIE,REPUBLICAN,7612,0.71186757691948
2016,KANSAS,PRATT,REPUBLICAN,2838,0.7386777719937533
2016,KANSAS,RAWLINS,REPUBLICAN,1220,0.8288043478260869
2016,KANSAS,RENO,REPUBLICAN,15513,0.6407682775712515
2016,KANSAS,REPUBLIC,REPUBLICAN,2024,0.8003163305654409
2016,KANSAS,RICE,REPUBLICAN,2837,0.7457939011566772
2016,KANSAS,RILEY,REPUBLICAN,10107,0.4693943897454951
2016,KANSAS,ROOKS,REPUBLICAN,2031,0.8396031417941298
2016,KANSAS,RUSH,REPUBLICAN,1197,0.7964071856287425
2016,KANSAS,RUSSELL,REPUBLICAN,2574,0.8061384278108362
2016,KANSAS,SALINE,REPUBLICAN,13828,0.6267222625090645
2016,KANSAS,SCOTT,REPUBLICAN,1865,0.8469573115349682
2016,KANSAS,SEDGWICK,REPUBLICAN,104353,0.5527669334632885
2016,KANSAS,SEWARD,REPUBLICAN,3159,0.6270345375148869
2016,KANSAS,SHAWNEE,REPUBLICAN,35934,0.47654032835583376
2016,KANSAS,SHERIDAN,REPUBLICAN,1197,0.87117903930131
2016,KANSAS,SHERMAN,REPUBLICAN,2089,0.7997702909647779
2016,KANSAS,SMITH,REPUBLICAN,1661,0.8134182174338883
2016,KANSAS,STAFFORD,REPUBLICAN,1490,0.7858649789029536
2016,KANSAS,STANTON,REPUBLICAN,492,0.7723704866562009
2016,KANSAS,STEVENS,REPUBLICAN,1599,0.8455843469063987
2016,KANSAS,SUMNER,REPUBLICAN,6984,0.7183707056161284
2016,KANSAS,THOMAS,REPUBLICAN,2908,0.8131991051454138
2016,KANSAS,TREGO,REPUBLICAN,1227,0.8279352226720648
2016,KANSAS,WABAUNSEE,REPUBLICAN,2372,0.7017751479289941
2016,KANSAS,WALLACE,REPUBLICAN,721,0.9035087719298246
2016,KANSAS,WASHINGTON,REPUBLICAN,2194,0.7934900542495479
2016,KANSAS,WICHITA,REPUBLICAN,769,0.8043933054393305
2016,KANSAS,WILSON,REPUBLICAN,2788,0.7763854079643553
2016,KANSAS,WOODSON,REPUBLICAN,1082,0.7498267498267498
2016,KANSAS,WYANDOTTE,DEMOCRAT,30146,0.617986511141633
2016,KENTUCKY,ADAIR,REPUBLICAN,6637,0.8061459978136767
2016,KENTUCKY,ALLEN,REPUBLICAN,6466,0.7986660079051383
2016,KENTUCKY,ANDERSON,REPUBLICAN,8242,0.7215899142006654
2016,KENTUCKY,BALLARD,REPUBLICAN,3161,0.7707876127773714
2016,KENTUCKY,BARREN,REPUBLICAN,13483,0.729283859800952
2016,KENTUCKY,BATH,REPUBLICAN,3082,0.671898844560715
2016,KENTUCKY,BELL,REPUBLICAN,7764,0.7989298209508129
2016,KENTUCKY,BOONE,REPUBLICAN,39082,0.6782949772640494
2016,KENTUCKY,BOURBON,REPUBLICAN,5569,0.632625241394979
2016,KENTUCKY,BOYD,REPUBLICAN,13591,0.6644666079984355
2016,KENTUCKY,BOYLE,REPUBLICAN,8040,0.6210412482620115
2016,KENTUCKY,BRACKEN,REPUBLICAN,2711,0.7686419053019563
2016,KENTUCKY,BREATHITT,REPUBLICAN,3991,0.6955385151620774
2016,KENTUCKY,BRECKINRIDGE,REPUBLICAN,6484,0.7390015956234328
2016,KENTUCKY,BULLITT,REPUBLICAN,26210,0.7266627852172225
2016,KENTUCKY,BUTLER,REPUBLICAN,4428,0.7941176470588235
2016,KENTUCKY,CALDWELL,REPUBLICAN,4507,0.7543096234309623
2016,KENTUCKY,CALLOWAY,REPUBLICAN,10367,0.6459592497974952
2016,KENTUCKY,CAMPBELL,REPUBLICAN,25050,0.589273112208892
2016,KENTUCKY,CARLISLE,REPUBLICAN,2094,0.8050749711649365
2016,KENTUCKY,CARROLL,REPUBLICAN,2588,0.6713359273670557
2016,KENTUCKY,CARTER,REPUBLICAN,7587,0.7381786339754816
2016,KENTUCKY,CASEY,REPUBLICAN,5482,0.8513744370243826
2016,KENTUCKY,CHRISTIAN,REPUBLICAN,14108,0.6388624733958248
2016,KENTUCKY,CLARK,REPUBLICAN,10710,0.6609071274298056
2016,KENTUCKY,CLAY,REPUBLICAN,5861,0.8661149697059258
2016,KENTUCKY,CLINTON,REPUBLICAN,3809,0.8536530703720305
2016,KENTUCKY,CRITTENDEN,REPUBLICAN,3290,0.8149616051523408
2016,KENTUCKY,CUMBERLAND,REPUBLICAN,2502,0.8160469667318982
2016,KENTUCKY,DAVIESS,REPUBLICAN,28907,0.6310607549064553
2016,KENTUCKY,EDMONSON,REPUBLICAN,4135,0.7885202135774219
2016,KENTUCKY,ELLIOTT,REPUBLICAN,2000,0.7005253940455342
2016,KENTUCKY,ESTILL,REPUBLICAN,4236,0.763931469792606
2016,KENTUCKY,FAYETTE,DEMOCRAT,69778,0.5118879066867182
2016,KENTUCKY,FLEMING,REPUBLICAN,4722,0.7543130990415335
2016,KENTUCKY,FLOYD,REPUBLICAN,11993,0.7250906892382104
2016,KENTUCKY,FRANKLIN,REPUBLICAN,11819,0.49524408129059294
2016,KENTUCKY,FULTON,REPUBLICAN,1549,0.6502938706968934
2016,KENTUCKY,GALLATIN,REPUBLICAN,2443,0.7318753744757339
2016,KENTUCKY,GARRARD,REPUBLICAN,5904,0.7744982290436836
2016,KENTUCKY,GRANT,REPUBLICAN,7268,0.7603305785123967
2016,KENTUCKY,GRAVES,REPUBLICAN,12671,0.7630374563410816
2016,KENTUCKY,GRAYSON,REPUBLICAN,8219,0.7771369137670197
2016,KENTUCKY,GREEN,REPUBLICAN,4372,0.8198012375773486
2016,KENTUCKY,GREENUP,REPUBLICAN,11546,0.7093444737973829
2016,KENTUCKY,HANCOCK,REPUBLICAN,2788,0.649126891734575
2016,KENTUCKY,HARDIN,REPUBLICAN,26971,0.6249652423764945
2016,KENTUCKY,HARLAN,REPUBLICAN,9129,0.8486566886678442
2016,KENTUCKY,HARRISON,REPUBLICAN,5435,0.6984963372317183
2016,KENTUCKY,HART,REPUBLICAN,5320,0.7323788546255506
2016,KENTUCKY,HENDERSON,REPUBLICAN,12159,0.6168949771689498
2016,KENTUCKY,HENRY,REPUBLICAN,4944,0.6915652538816618
2016,KENTUCKY,HICKMAN,REPUBLICAN,1657,0.7681965693092258
2016,KENTUCKY,HOPKINS,REPUBLICAN,15277,0.7508970262963873
2016,KENTUCKY,JACKSON,REPUBLICAN,4889,0.8887475004544628
2016,KENTUCKY,JEFFERSON,DEMOCRAT,190836,0.5404603241583805
2016,KENTUCKY,JESSAMINE,REPUBLICAN,15474,0.663379919403241
2016,KENTUCKY,JOHNSON,REPUBLICAN,8043,0.8402632678646051
2016,KENTUCKY,KENTON,REPUBLICAN,42958,0.5966554626517403
2016,KENTUCKY,KNOTT,REPUBLICAN,4357,0.7560298455665452
2016,KENTUCKY,KNOX,REPUBLICAN,9885,0.8229270729270729
2016,KENTUCKY,LARUE,REPUBLICAN,4799,0.7537301711952253
2016,KENTUCKY,LAUREL,REPUBLICAN,20592,0.8292191841501229
2016,KENTUCKY,LAWRENCE,REPUBLICAN,4816,0.797087057265806
2016,KENTUCKY,LEE,REPUBLICAN,2151,0.8065241844769404
2016,KENTUCKY,LESLIE,REPUBLICAN,4015,0.8938112199465716
2016,KENTUCKY,LETCHER,REPUBLICAN,7293,0.7984453689511715
2016,KENTUCKY,LEWIS,REPUBLICAN,4363,0.823518308795772
2016,KENTUCKY,LINCOLN,REPUBLICAN,7338,0.7674929400690305
2016,KENTUCKY,LIVINGSTON,REPUBLICAN,3570,0.7685683530678149
2016,KENTUCKY,LOGAN,REPUBLICAN,7778,0.7136434535278466
2016,KENTUCKY,LYON,REPUBLICAN,2789,0.7039374053508329
2016,KENTUCKY,MCCRACKEN,REPUBLICAN,20774,0.6635576708084454
2016,KENTUCKY,MCCREARY,REPUBLICAN,5012,0.8677285318559557
2016,KENTUCKY,MCLEAN,REPUBLICAN,3381,0.740473061760841
2016,KENTUCKY,MADISON,REPUBLICAN,23431,0.6269834898718257
2016,KENTUCKY,MAGOFFIN,REPUBLICAN,3824,0.7474589523064894
2016,KENTUCKY,MARION,REPUBLICAN,5122,0.6314881025767476
2016,KENTUCKY,MARSHALL,REPUBLICAN,12322,0.7379326865492873
2016,KENTUCKY,MARTIN,REPUBLICAN,3503,0.8861624082974956
2016,KENTUCKY,MASON,REPUBLICAN,4944,0.6848593988086993
2016,KENTUCKY,MEADE,REPUBLICAN,8660,0.7080369552775734
2016,KENTUCKY,MENIFEE,REPUBLICAN,2010,0.723281756027348
2016,KENTUCKY,MERCER,REPUBLICAN,7740,0.7312234293811998
2016,KENTUCKY,METCALFE,REPUBLICAN,3491,0.7556277056277056
2016,KENTUCKY,MONROE,REPUBLICAN,4278,0.8571428571428571
2016,KENTUCKY,MONTGOMERY,REPUBLICAN,7856,0.6859937128885785
2016,KENTUCKY,MORGAN,REPUBLICAN,3628,0.7597905759162303
2016,KENTUCKY,MUHLENBERG,REPUBLICAN,9393,0.719218989280245
2016,KENTUCKY,NELSON,REPUBLICAN,13431,0.6456590712431497
2016,KENTUCKY,NICHOLAS,REPUBLICAN,1957,0.6888419570573742
2016,KENTUCKY,OHIO,REPUBLICAN,7942,0.7638007309097904
2016,KENTUCKY,OLDHAM,REPUBLICAN,20469,0.6230481234590448
2016,KENTUCKY,OWEN,REPUBLICAN,3745,0.7488502299540092
2016,KENTUCKY,OWSLEY,REPUBLICAN,1474,0.8379761227970438
2016,KENTUCKY,PENDLETON,REPUBLICAN,4604,0.76643915431996
2016,KENTUCKY,PERRY,REPUBLICAN,8158,0.7716609912977677
2016,KENTUCKY,PIKE,REPUBLICAN,19747,0.8006081491992703
2016,KENTUCKY,POWELL,REPUBLICAN,3513,0.7086947750655639
2016,KENTUCKY,PULASKI,REPUBLICAN,22902,0.8167326414892478
2016,KENTUCKY,ROBERTSON,REPUBLICAN,759,0.7492596248766041
2016,KENTUCKY,ROCKCASTLE,REPUBLICAN,5609,0.8382902406217306
2016,KENTUCKY,ROWAN,REPUBLICAN,5174,0.5847649186256781
2016,KENTUCKY,RUSSELL,REPUBLICAN,6863,0.8396134083679961
2016,KENTUCKY,SCOTT,REPUBLICAN,15052,0.6219834710743801
2016,KENTUCKY,SHELBY,REPUBLICAN,13196,0.6412050534499514
2016,KENTUCKY,SIMPSON,REPUBLICAN,5077,0.6741468596467932
2016,KENTUCKY,SPENCER,REPUBLICAN,7196,0.7562795585916973
2016,KENTUCKY,TAYLOR,REPUBLICAN,8320,0.7358924464885901
2016,KENTUCKY,TODD,REPUBLICAN,3612,0.7558066541117389
2016,KENTUCKY,TRIGG,REPUBLICAN,4931,0.7304103095837654
2016,KENTUCKY,TRIMBLE,REPUBLICAN,2771,0.729594523433386
2016,KENTUCKY,UNION,REPUBLICAN,4701,0.7568829496055386
2016,KENTUCKY,WARREN,REPUBLICAN,28673,0.5917571304742643
2016,KENTUCKY,WASHINGTON,REPUBLICAN,4013,0.7120298083747338
2016,KENTUCKY,WAYNE,REPUBLICAN,6371,0.7971721721721722
2016,KENTUCKY,WEBSTER,REPUBLICAN,4397,0.7574504737295435
2016,KENTUCKY,WHITLEY,REPUBLICAN,11312,0.8212574415565558
2016,KENTUCKY,WOLFE,REPUBLICAN,1804,0.6846299810246679
2016,KENTUCKY,WOODFORD,REPUBLICAN,7697,0.5674998156749982
2016,LOUISIANA,ACADIA,REPUBLICAN,21162,0.7726459527547556
2016,LOUISIANA,ALLEN,REPUBLICAN,6867,0.7427798810167658
2016,LOUISIANA,ASCENSION,REPUBLICAN,36143,0.6610153992464977
2016,LOUISIANA,ASSUMPTION,REPUBLICAN,6714,0.6157373440939105
2016,LOUISIANA,AVOYELLES,REPUBLICAN,11165,0.6731580851320391
2016,LOUISIANA,BEAUREGARD,REPUBLICAN,12238,0.8116461069107309
2016,LOUISIANA,BIENVILLE,REPUBLICAN,3756,0.5361884368308352
2016,LOUISIANA,BOSSIER,REPUBLICAN,35474,0.7116433959236078
